いや，さすがは高級リゾート，来て良かったな	哎呀，真不愧是高级滑雪度假村，能来这里真是太好了
代表引退のチャ・ドゥリ、オールスター戦ファン投票で１位	车杜里在K联赛全明星赛的球迷投票中位居第一
２ヵ月前、ボーイフレンドに連れられて初めて球場へ来てみたというチョ・ヒジン（２４）さんも、「野球がこんなに迫力あふれるゲームだとは知らなかった。	两个月前第一次与男友一起到现场观看比赛的曹熙珍（24岁）也说：“没想到棒球比赛这么紧张刺激。
「私の競技を見て、大学に進むという希望を抱く人がいるということが不思議です。	“我很惊讶，能有人在看到我比赛之后，萌生去大学的想法。
どうせなら 最高の状態で勝負してえし…	既然要比赛 当然要以最佳状态上场…
パスを出し，得点に繋げた，	选择传球，让队友得分
エース会員券取引所の孫仲饁（ソン・ジュンヨン）課長は、「最近、イーストバレー、加平（カピョン）ベネスト、レックスフィールド、南村（ナムチョン）パインクリークなど最高級ゴルフ場が４億〜５億ウォン台で会員券を分譲しており、時価総額はさらに速いテンポで増加するだろう」と予想した。	Ace会员券交易所孙仲镛科长预测道：“最近，由于Eastvally、加平Benest、Rekcefield、南村、Pinecreek等最高档次的高尔夫球场正在出让价值4亿～5亿韩元的会员券，估计市价总额将以更快的速度增长。”
プロバスケの許雄、許訓兄弟が今季初の直接対決	许雄和许勋兄弟迎来赛季首次对决
先頭に１打差遅れた４位タイで３ラウンドを開始したイ・ミヒャンは、同日、３打を減らし、最終合計１１アンダーパー・２０５打で、ラウンドを終え、同打を記録したイ・イルヒや香妻と延長戦に突入した。	在第一回合落后1杆后，以共同第4名的成绩开始第三回合的李美香当天缩减了3杆，以11低于标准杆、205个击球的成绩结束比赛，与同样成绩的李日熙、小褄琴乃进入到了延长赛。
２６日（韓国時間）、チャンピオンシップリーグ（イングランド２部リーグ）に属しているこの町のサッカーチーム、リディングＦＣがレスターシティとのアウェーで１−１で引き分け、プレミアリーグ昇格が確定した。	26日（韩国时间），属于冠军联赛（2级联赛）的该城市足球队——雷丁FC队在与莱切斯特城队的客场比赛上1-1逼平对手，顺利晋级英国超级联赛。
これは０２年当時ヒディンク監督も使った選手団統制法の一つ。	这是2002年韩日世界杯时担任主教练的希丁克曾使用过的控制选手的方法之一。
サッカーに例えれば、バックパスとサイドパスだけに依存した自殺ゴール直前のレベルだ」と皮肉った。	如果比喻成足球，就是依赖于直传和横传的乌龙球之前的水准。”
シニア舞台のデビュー戦に取り組んだ金ヒョンジョンの顔もあまり明るくなかった。	首次出席成人花样滑冰舞台的金贤贞的表演情况也并不乐观。
今日は　TGC本番ですから	今天就是TGC的正式比赛了
たった１人じゃ野球はできねえんだ！	只有一个人的话 是打不了棒球的
２５日に行われるトゥールーズとのリーグ戦に二人が出場できるかは不透明だ。	在即将于25日举行的与图卢兹队的法甲联赛上，两位球员届时能否出战尚不明朗。
大韓サッカー協会は２日、大会組織委員会に正式に抗議した。	2日韩国足协正式向该赛事组委会提出抗议。
初日のリレー走者はフィギュアスケートの有望株のユ・ヨンと芸能人のユ・ジェソク、女優のスジらが務める。	第一天的火炬手包括花样滑冰新星柳英、MC刘在锡、演艺人秀智等人。
合宿の試合ん時 名前聞こえたんだけど	集训那次 我好像听到这个名字了
辛文善（シン・ムンソン）ＳＢＳ解説委員抜群のポジショニングと決定力において、朴主永が韓国最高のキラーであるということに異議を唱える人はいないだろう。	SBS电视台解说员辛文善=出色的位置感觉能力和进球能力上，朴周永是当之无愧的韩国最佳前锋，应该没有人会对此表示异议。
これより，全国高校野球選手権東西東京大会を開催いたします	全国高中棒球锦标赛，东西东京大赛正式开幕
今回の大会には選手のほか、役員１５００人余りが参加し、各国の取材人員も３０００人に上ると見られ、様々な参加人数において最高記録を更新した。	除了选手外，还有1500名工作人员参加，而且各国采访人员也将达到3000余人，因此在各种参加人数上改写最高纪录。
また、バンコクアジア大会で金メダルを獲得して兵役免除を受け、心の余裕が生じた。	另外，曼谷亚运会上获金牌后，免除了他的兵役，因此多了一份踏实。
でも日向は余裕でここまで跳ぶだろ さっきの試合で見た	不过你随便一跳就能有这么高吧 刚刚比赛的时候我看到了
ポイントガードの宮城だ やつは 相当やるぜ	可是他被称为得分后卫宫城 那家伙相当出色啊
勝って当然，優勝以外はすべて失敗	胜利是理所应当，得不到冠军就是失败
ちゃんと，バスケやってるとは，知らなかったよ，俺	我一直不知道，那个傻瓜也在打篮球
どうせ　選手だって　うまいやつばっか集めてんだろ	反正 你们尽是招一些优秀的人做选手吧
１６日、江原道春川市（カンウォンド・チュンチョンシ）の湖畔（ホバン）体育館で行われた女子プロバスケットボール、ウリ銀行ｖｓ三星（サムスン）生命戦。	16日，韩国女子职业篮球联赛友利银行队对三星生命队的比赛在江原春川市湖畔体育场举行。
フィギュアの２次選考会は今年１２月に、３次選考会は来年１月に行われる。	花样滑冰国家队第2次选拔赛将于今年12月举行、第3次选拔赛将于明年1月举行。
代表チームは１７日、「安山（アンサン）ワ〜スタジアム」でサウジアラビアとの第２戦に臨む。	国家队将于17日在安山Ansan Wa~Stadium体育馆进行第二场小组赛。
また孫興民は、大韓サッカー協会とトッテナムとの話し合いを通じて、代表チームの１１月の国際Ａマッチには招集しないため、クラブの試合だけに集中することができる。	另外，孙兴慜根据大韩足球协会和托特纳姆热刺队之间的协议，将不会代表国家队参加11月的A级比赛，只集中于所属球队的比赛。
それでは 湘北高校 対 三浦台高校の試合を始めます	那么 湘北高中对抗三浦台高中的比赛 现在正式开始
篠岡　はモモカンの車か	筱冈…在百枝教练的车上啊
これからも真剣にやっていく気があるなら	今后你还真心打算继续打篮球的话
当時決勝でファン・オクシルは終始先頭を走り、北朝鮮に史上初の金メダルをもたらすかのように見えたが、最後の１周を残してコーナーでバランスを崩し、３位に入った。	在当时的决赛中，黄玉实一直在领跑，似乎有望拿下北韩历史上第一枚冬奥会金牌，但在最后一圈的拐角处失去平衡，一个踉跄被对手超越屈居第3位。
バスケに命を懸けるって，	我要拼上命的去打篮球
今回の五輪で譲れない対決を控えている両選手が同日、競技場で初めて顔を合わせた。	两名选手将在此次比赛展开一番角逐，她们当天在竞技场上碰了面。
な…なんで私が選手登録されてるの	为…为什么我会被登记成选手啊
フィギュアスケートグランプリファイナル　今夜世界一が決まる	花滑大奖赛总决赛 今晚将角逐世界第一的宝座
一方の李サンミンは、「我々の強みは大きい大会ので試合経験が豊かで、組織力が強いことだ」と話し、勝利を確信している。	李相旼则表示：“我们的优点是大赛经验较多，组织能力较强。”
それを差し引いても，ブロックもフロアもよく見えてるよね	但就算没有10号，小龙也把拦网球员和队员站位看得很清楚
李承鎏は最近の４試合で四球を７個選んだ。	李承烨在最近的4场比赛中，已经7次保送。
ロッテの試合を見せるため、１００インチのプロジェクターを購入した釜山市南区大淵洞（ナムグ・デヨンドン）の居酒屋Ｄ店は、同日、「ロッテが安打を打つたびにビール１本無料、ロッテが勝利すると５０％割引き」を宣言した。	为让球迷欣赏比赛，位于釜山南区大渊洞的D酒家则购入一台100英寸的投影机，并宣称：“当天乐天打出一棒安打，将免费送出一瓶啤酒，如果乐天队获胜将给予50%的折扣。”
赤木君のリーダーシップは すごかった	赤木的领导凝聚着整支球队的力量
サッカー，水泳教室，絵画教室，英会話。	足球，游泳，画画，英语会话
チョン・インジは日本で、コ・ジンヨンは韓国で優勝カップを手にした。	全仁智在日本，高珍英在韩国各自夺取了冠军奖杯。
韓国のアイスダンスチームとしてはアジア大会を除いた国際大会で史上最高の成績だ。	对于韩国冰上舞蹈队来说，除了亚洲运动会之外这是国际大会历代最高的成绩。
翔陽と陵南の選手たちの息が，合ってきたわね，	陵南跟翔阳的选手，已经渐渐培养出默契来了
３月の米ロサンゼルス世界選手権で、初の２００点突破に続く連続新記録だ。	这是继今年3月份于美国洛杉矶世界锦标赛中首次突破200分大关后的第二个新纪录。
くっそ，どうすれば，この試合に出ることができる	可恶，到底要怎么样才能上场
２９日から３１日にかけて、このバラのトンネルや墨洞（ムクドン）のスリム大公園、中和（チュンファ）体育公園の周辺で、「ソウルのバラ祭り」が開かれる。	29日至31日，“首尔玫瑰节”就在这玫瑰花廊和睦洞树林大公园、中和体育公园一带举行。
洪監督はこれまで大きな国際大会で最初の試合で勝ったことがない。	在国际大型比赛中，洪教练从没在第一场中赢过比赛。
韓国は２３日、大会３連覇を狙う世界最強の中国を相手に、０２年釜山（プサン）大会以降１２年ぶりの金メダル獲得に挑む。	9月23日韩国将迎战志在多得亚运会三连冠的世界最强中国队，挑战2002年釜山亚运会12年之后再次夺冠的梦想。
レースの後半はやや暑かったが、楽しく走ることができた」と話した。	在下半段虽然天气比较热，但是可以很开心的跑完比赛”。
ところが０４年５月、体育教師の夢をかなえるために突然プロの舞台を離れ、一日１６時間以上の勉強に打ち込み、今年ソウル大学体育教育科の随時募集試験に合格した。	但是在2004年5月为了实现成为体育老师的梦想，突然离开了职业舞台，每天刻苦学习16个小时以上，在今年首尔大学体育教育科保送生招收上成功通过。
安市長は「球場立地選定の過程で混乱があったことについてお詫び申し上げたい」とし、「ＮＣは鎮海の立地に反対する確固たる姿勢を見せており、従来の方針を貫くことができなかった」と述べ、市民の理解を求めた。	安市长表示：“在选择棒球场地区的时候，引发了混乱，对此感到抱歉”，“因为NC明确表示不会进入到珍海棒球场，因此没法再坚持之前的方针。”
韓国では、未だにサッカーは男がするスポーツというイメージが強いが、本格派の「サッカーママ」が多い米国では、女子学生たちが精力的にサッカーをする姿を良く見かける。	在韩国，“足球是男人的运动”的观念依旧十分强烈，但是在有众多“足球妈妈”的美国，女学生活跃在足球场上的情景却很常见。
シューティング・ガードのピョン・ヨンハは２点シュートの成功率（２５％）より高い５５％の３点シュート成功率を記録し、危機の度に貴重なシュートを成功させチームを救った。	与二分球成功率（25%）相比，“投篮专家”边莲荷投出了高水平（55%）的三分球成功率。
そんなことより 絶対に取らせるんじゃねえぞ いいか	你不要太自大了 现在一定要守好不可以让他们得分
韓国プロサッカー連盟は、スペインとの国交正常化６０周年を記念し、４日、Ｋリーグオールスターチームと親善試合を行った。	为纪念韩国与西班牙建交六十周年，４日巴萨队与韩国足联全明星队进行了一场友谊赛。
韓国選手はこの点を把握して積極的に推し進める作戦を駆使すべきだ。	韩国选手应该了解到这一点，并展开积极进攻的作战方式。
続きまして西東京予選 準決勝第２試合	接下来是西东京预赛准决赛第二场
フランス戦では、むしろ韓国チームの方が全盛期のフランスの戦力くらいの魅力的な試合を見せてくれた。	但是，正如人所共知的，法国队是极具魅力的强队，在同法国队展开的热身赛中，韩国队反倒表现出了过去鼎盛时期法国队的战斗力，使整场比赛魅力四射，全世界都看到，韩国队扼制并牵制对方球员的能力是多么出色。
２９日、メジャーデビュー戦で決勝本塁打を放ったサンフランシスコ・ジャイアンツの黄載鈞（３０）の人生にも何度か「Ｃ」が訪れた。	29日在美国职业棒球大联盟的首场比赛上击出本垒打的黄载均(30岁，旧金山巨人队)的人生中也出现过几次“C”。
フェイドアウェイジャンプシュート	向后跳投
今年もやはり、高麗大は野球とサッカーで、延世大はバスケットボールとアイスホッケーでの優位が予想され、ラグビーは５対５と熾烈な接戦になる見通しだ。	今年，高丽大学仍然在棒球和足球上具有优势，延世大学在篮球和冰球上占有优势。
卓球、ホッケーは深夜練習に入っており、レスリングや重量挙げも近く泰陵（テルン）選手村で夕食後のハードな実践訓練を行う計画だ。	乒乓球和曲棍球将于深夜在训练馆训练，摔跤和柔道项目也将于今后几天在泰陵运动员村吃过晚饭后进行高强度的训练。
１月行われた１軍とＢチームの評価戦でマイケル・オーウェンと一緒に１軍ツートップをやったが、Ｂチームだったハビエル・ポルティージョ（２２）に押されて１軍行きが挫折した。	虽然在1月举行的一线球队和B队的热身赛上，曾经和迈克尔·欧文一起站在了前锋线上，但是被B队出身的波尔蒂略（22岁）挤掉而没能进入一线队。
バスケ勝負の相手がよりによって	而现在的篮球比赛对手
イングランド・サッカーの「顔」デビッド・ベッカム（３３・ＬＡギャラクシー・写真）が、国際Ａマッチ（サッカーの国家代表試合）への出場記録、１００試合目を達成した。	英格兰足球的“代表”贝克汉姆(33•洛杉矶银河•照片) 终于创下了A match（足球代表队间的比赛）第100回参赛记录。
３月のソウル国際マラソン大会兼東亜マラソン大会に参加した人のうち、１０月に当社が主催する２大会（公州、慶州国際）中１大会以上に出場したマスターズ参加者が対象とする。	3月召开首尔国际马拉松大会兼东亚马拉松参赛人之中，参加由本报社主办的2个大会（公州、庆州国际）之中参加一个以上比赛的运动员均可以角逐该奖项。
決勝リーグでも 活躍してほしいけど	希望他在决赛的时候 也能够大展身手
わッ，私が優勝したら	如，如果我取得优胜的话
フリースロー，	投罚球，
大韓サッカー協会の関係者は、「現場で監督を務めていた金専務がオリンピック代表チームの監督という大役を辞退したのは、並大抵のことではない」と評価した。	大韩足协的有关高层人员评价道：“作为现场指挥者的金理事，能够果断放弃奥运会代表队主教的职位，是很了不起的决定。”
しかし韓国の指導者たちは、神聖な兵役義務を能力や家柄で劣る平民の役割であるかのようにしたことも反省せず、さらには選手たちにまるで褒賞のように兵役を免除したことは、国民の神聖な義務を愚弄し、踏みにじる政治的術数としか言いようがない。	但是韩国的领导人都似乎把义务兵役制当作能力和背景不够的平民的责任，而且它非但不为此反省，反而像作补偿一样免除了球员们的兵役义务，这是对大韩民国国民义务的愚弄和践踏，是一种卑劣的政治手段。
今大会で韓国と対決したある日本選手は、試合が終わった後、「まるで１人のように試合に溶け込む韓国選手の試合の様子が印象的だった」と話した。	在本届大会上与韩国选手进行过比赛的日本选手曾经表示：“韩国选手在比赛中就像是一体的，这令我感到非常震惊。”
メッシは、地球上で一番優秀な選手だ。	梅西是地球上最优秀的选手。
何 先生が…	什么 教练…
泣いてしまった女王、「１３ヵ月ぶりの舞台で足が震えた」	哭泣的女王“时隔13个月的比赛，有点紧张”
韓国人が米ゴルフ場を買占め	“韩国大鳄”：美国没有待售高尔夫球场吗
今年に入って朴セリに先立って性の対決に挑戦した女子選手４人はみんなカットオフ通過に失敗した。	今年在朴世利之前参加“男女大战”的4名女选手均未能入围。
朴ソンファ監督の韓国は９月８日、バーレーンとのアウェーゲームで１−０で勝利し、いったん「マチャラの呪い」からは脱した。	朴胜和教练帅领的韩国队，在9月8日与巴林的比赛中以1：0获胜，解除了“马卡拉的诅咒”。
10番はフリースローを打ってからでないと交代できない	要等他罚完球以后 才能换人
勝負よりも，友人帳の方が面白そうだ	比起这场比赛的胜负，友人帐更加有趣
フィリピンの国際サッカー連盟（ＦＩＦＡ）ランキングは２００５～２００６シーズンに１９１位だったが、その後勢いに乗り、今シーズンは歴代最高の１１６位まで順位を上げた。	菲律宾的国际足联排名在2005-2006赛季升至第191位，此后一直呈上升趋势，本赛季的排名更是升至历史最高水平的第116位。
コーチらの勝負操作の手口は大胆だった。	教练们进行胜负造假的手段更是大胆。
韓国女子バスケットボール連盟の金ドンウク専務は、「出場時間が短くて断定するのは難しいが、長身の高空バスケットボールは十分威力的だった」と評価した。	韩国女子篮球联盟专务金东旭（音译）评价说：“由于她上场时间较短，因此很难下定论，不过她的高空篮球非常有威胁。”
こうした状況の中、平昌五輪を成功させるために最も重要なのは、実際にロシア選手たちがどれだけ参加するかだ。	在这种情况下，为了在平昌冬奥会上取得成功，最重要的是，届时俄罗斯运动员到底会来多少。
オールスター戦を訪れた４万５１８６人とオールスター先発選手皆が、人生最後のオールスター戦のマウンドに立つサンドマン（眠りの精）を迎えた。	来观看全明星赛的4万5168名和全明星赛选拔赛全都站起来鼓掌，迎来了最后一次参加全明星赛的“睡仙（让对方睡觉的精灵）”。
「ワールドカップ共同開催、問題ありません」	‘共同举办世界杯没问题’
わざわざ 試合しに来たかいはあったみてえだな	这样看来 也不枉我们特意来和他们比试一场
準決勝第２試合 薬師高校対 市大三高は	半决赛第二场比赛 药师高中对市大三高
スタメンから出るのは 初めてだ	第一次当先发球员
しかし、５番ホールの試合は崔京周がドロップした後、３打目を打った後まで続けられた。	但是5号洞的比赛，崔京周打了第3杆之后继续进行了比赛。
昨年、１勝も上げられないまま「無冠の帝王」に転落したタイガー・ウッズ（３６、米国、写真）がゴルフ選手の中で相変わらず最も多い収入を上げたと、ゴルフダイジェストが３１日付けのインターネット版で報道した。	《高尔夫文摘》于31日通过网络版报导，去年一整年颗粒无收并沦落为“无冕皇帝”的老虎伍兹（36岁•美国•图片），仍在高尔夫选手收入榜上独占鳌头。
マラソンのフルコースは自分への理解を深めるいい機会となる。	马拉松全程可以说是认识自我的过程。
協会の関係者は、「チャさんは代表チームの練習が始まる前にドイツ語でシュティーリケ監督と話をした。	足协相关人士表示，“车分析官在国家队训练开始前用德语和主教练施蒂利克进行了交谈。
サンプトソンが１２勝目を飾って球団の外国人投手記録を更新したことは、これまでのハンファの外国人投手失敗の歴史を物語るものでもある。	桑普森取得12胜，刷新了球队的外籍投手记录，这一事实令人猜测到昔岁月里韩华队的“外籍投手残酷史”。
李乙容（イ・ウルヨン、トルコリーグ）は昨年１０月のＷ杯２次予選のレバノン戦以来約１年ぶりで、国家代表に合流した。	李乙容（特拉布宗斯波尔）继去年10月的世界杯2次预选赛的黎巴嫩战以后，时隔1年多重新回到了国家队。
バドミントン部なんだって	他说自己是羽毛球部的
朴書記長は「ケ・スンヒが今回の大会で金メダルを獲得し、良い男性に出会えてお嫁に行ってほしい」と明るく笑った。	秘书长朴鹤永表示：“真希望桂顺姬在此次比赛上获得金牌，然后遇到一个好男人嫁出去。”
先月７日、ルーマニアのラピド・ブカレストとのチャンピオンズリーグ予選２ラウンド２次戦決勝ゴール以来３９日ぶりの得点。	这是在上月7日与罗马尼亚布加勒斯特快速队举行的欧洲冠军联赛预选赛第2场第2回合比赛中进球后，39天来的第一个进球。
監督として，青峰のしたことは不問にするわけにはいかない	身为总教练，不能对他的所作所为不闻不问
１７日、ソウル松坡区芳夷洞（ソンパク・バンイドン）のオリンピック公園フェンシング競技場で開かれた国民中心党の中央党創党大会で、共同代表最高委員に選出された沈大平（シム・デピョン）忠南（チュンナム）知事（左）と辛国煥（シン・ククファン）議員が手を上げて、代議員や党員たちの歓声に応えている。	17日，在首尔松坡区芳夷洞奥林匹克公园击剑竞技场举行的国民中心党中央党创党大会上，被评选为共同代表最高委员的忠南知事沈大平（左）和议员辛国焕携手共同举起，回应议员和党员们的欢呼。
前半のシュート数が１—８と言う絶対的な劣勢を見せた北朝鮮は、後半に入って多少活気を取り戻したが、１２分、李クムスクのシュートがクロスバーに当たって跳ね返される不運まで重なった。	在上半场比赛中，射门数以1比8处于明显劣势的北韩在下半场有所起色，但是下半场第12分钟李金淑的射门正中球门横梁。
昭和二十九年二月、シャープ兄弟と力道山・木村組の試合を三日に渡って	昭和二十九年二月  夏普兄弟和力道山木村组的比赛进行了三天
韓国選手としては史上初めて４年連続で２勝以上をあげた朴仁妃は、「ゴルフというものは、１、２年目立っただけではだめだ。	作为历史上首次连续4年取得2胜以上的韩国球员，朴仁妃表示：“高尔夫运动仅凭一两年的闪亮表现是不行的，我为自己展现出一贯的面貌而感到自豪。
韓国女子オープンは、宋アリのプロ・デビュー戦。	韩国女子公开赛是宋阿里的第一场职业比赛。
俺は バスケットをやる	我要打篮球
朴泰桓は４８秒９１で、自己ベスト（４８秒７０）に迫るペースで準決選に進んだ。	朴泰桓以48秒91接近自己的最高纪录(48秒70)，进入了决赛。
ファッション専門家のステファン・ラビモフはリオデジャネイロ五輪をこう表現した。	时装大师拉斯特潘•拉比默普这样描述了本届里约热内卢奥运会。
代表チームは同日、安貞桓（アン・ジョンファン、デュスブルク）、薛鐗鉉など５人の選手らがミョンジ病院で身体検査を受け、午後５時からはトレーニングに入った。	当天，安贞桓（杜伊斯堡队），薛琦铉等5名选手在明知医院接受了身体检查，并从下午5点开始投入了训练。
うえの３人がメジャー２勝に失敗すれば共同多勝（４勝）をマークしているウッズとデービッド・ラブ３世（米）は今大会で優勝しなくてもベスト選手を狙える。	如果上述3名选手未能夺得大赛2个冠军，则目前并列多胜（4胜）的伍兹和戴维斯·拉夫三世（美国）即使在本次比赛中未能夺冠，也有可能成为“今年最佳选手”。
だが，ここ一番で詰めの甘さが出るのは	但是，第一场比赛中你之所以被逼入绝境
洪監督は、Ａ代表のデビュー戦だった同日、「韓国型サッカー」で強いプレスと速い攻守転換を見せつけ、合格点を受けたが、決定力を高めなければならない課題も残した。	这是洪教练带领成人代表团的开场战役，在这一天虽展示了作为“韩国足球”的强势压迫以及迅速转换攻守，但也迎来了控球能力有待加强的作业。
今日の試合　降谷一人に任せてもいいのでは	今天的比赛 不如就交给降谷
ＬＰＧＡは年間１０大会に出場したことを１シーズン活動とみなす。	LPGA将年间参加10个比赛算作参加了一个赛季的比赛。
キム・シウは４番と５番で連続バーディーを、１５番から１７番まで３連続バーディーを奪うなど絶頂の感覚を発揮した。	金时沅在4、5号洞连续抓下小鸟球，在15~17号洞又连续射落3支小鸟球，发挥出了绝佳的比赛感觉。
こら，池上，無理なシュートは打つな，	池上，不能的话不要投篮
得点力に乏しく 圧倒的な勝利はない…	但因为得分能力不强 所以都没有大胜对手
練習試合 楽しみにしてるぜ	我很期待跟你们的练习赛
スロースターターで初戦にピーク合わせない	比较慢热，第一场比赛不会有最佳状态
しかし、読売は０２年日本シリーズ王者に上がって以来、４年連続で首位奪還に失敗している。	但读卖队自2002年获得日本循环赛冠军后，连续4年与冠军无缘。
ベン・ジョンソン（カナダ）が１９８８年９月２４日行われたソウル五輪陸上男子１００メートル決選で、９秒７９の驚異的な世界記録で決勝線を１位で通っている（左側の写真）。	本・约翰逊（加拿大）在1988年9月24日召开的汉城奥运会男子100米决赛中，以9秒79的惊人成绩打破世界记录并首先通过决胜线（左图）。
しかし、金ジュソン（東部）—ハ・スンジン（アナハイム）が守るゴール下に金ミンスまで加わることで、韓国の２００８年北京五輪の出場チケットの獲得の可能性はさらに高くなった。	在有金朱星（东部）－河胜镇（爱尼哈音）的基础上加上金民书，韩国获得２００８年北京奥运会入场卷的可能性将大大提高。
最近、韓国が弱いチームを相手に難しい試合をしたように、油断すればいつも困難に直面するのがサッカーだ。	就像最近一段时间韩国队面对比较弱的球队展开了比较艰难的比赛一样，总是面临困难的就是足球。
そんなふうに最後の戦いに挑めるだけで	或许，能以这种形式挑战最后一场比赛
ミケルソンに「後１勝だけできるとしたら、どの大会を選びたいか」と質問したら、その答えは決まっているだろう。	如果问米克尔森“只能夺冠一次的话，会选择哪个比赛？”
世界最強の韓国女子アーチェリー代表チームは、午前１１時、北京五輪山林公園アーチェリー競技場で団体戦１６強戦に臨む。	早上11点，世界超强韩国女子射箭代表队将在北京奥林匹克公园射箭场上进行团体16强的比赛。
６回には優れた走塁プレーで中堅手前の２塁打を飛ばしたが、９回には四球に止まり、ついにホーム球場のファンの前でのホームランは炸裂しなかった。	6回是作为跑垒者的投了中坚手前的2垒打，但是在9回以四坏球上垒终究未能在主场球迷面前打出了本垒打。
でも，だんだん試合の雰囲気つかめてきたし	但是，我渐渐抓到了比赛的感觉
レギュラーシーズン１６２試合でコロラド・ロッキーズと同率になったドジャースは１０月２日に行われた１６３戦目となるタイブレークでコロラドを破り、辛うじて優勝を決めた。	在常规赛季162场比赛中与科罗拉多队平分秋色的道奇队在10月2日举行的第163场比赛中，在延长赛战胜科罗拉多队，在最后一刻艰难地拿下了赛区冠军。
ピム・ファーベーク韓国サッカー代表チーム監督が、８日のガーナ戦と１１日のシリア戦を控え、「世代交代」の旗をあげた。	韩国国家足球队主教练皮姆·维贝克针对8日的韩国队-加纳队的比赛和11日的韩国队-叙利亚队的比赛，大胆进行“新老交替”。
ラブコールを送っているチームもあるが、具体的な条件までは示してない。	虽然也有球队向她发出邀请，但并没有提出具体的条件。
オランダのサッカー専門誌「フットバルインターナショナル」は１４日付で、ボンフレール氏が「今アドフォカート監督が率いている韓国代表チームはすでに私が仕上げておいたチームだ。	荷兰足球专刊《voetbal international》14日刊报道说，邦弗雷雷表示：“现在阿德沃卡特主教练带领的韩国队是已经被我整顿好的队伍。
ピッツバーグは４−８で負けた。	最终，匹兹堡以4比8输掉比赛。
陵南対 海南大附属戦 前半 ９分１０秒	陵南对海南大附属的比赛 上半场九分十秒
ＫＬＰＧＡツアー前半で４勝を手にして、最多勝トップを走っているチェ・ヘジンは、９日から済州（チェジュ）オーラＣＣで開かれる後半最初の大会・三多水（サムダス）マスターズを心待ちにしてきた。	在KLPGA巡回赛上半赛季取得4胜，位居多胜榜榜首的崔惠珍，正在翘首以盼从9日开始在济州奥拉高尔夫乡村俱乐部举行的下半赛季首场大赛“三多水大师赛”。
男子シングル選手のうち、公式試合で４回転アクセルに成功した選手はいない。	迄今为止，在男子单人滑选手中尚无人在正式比赛中成功完成阿克塞尔四周跳。
いつも最新の流行曲を編曲して紹介してきましたし、楽団のホームページ(http://www.seoulpops.or.kr)を通じてリクエストを募るなど、観客とのフィードバックを心がけています」開催当初からこの音楽界を企画してきた指揮者のハ・ソンホ氏(ソウルポップスオーケストラ音楽監督)は言う。	我们一直演奏了最新流行音乐，通过乐队网页(http://www.seoulpops.or.kr)接收听众点歌，细心听取了听众的反馈。”
「怪物新人」こと、金ギョンテ（新韓銀行）が３回連続の優勝にもう一歩近付いた。	“怪物新人”金景泰（新韩银行）朝着三连冠的目标又迈进了一步。
韓国シリーズ９回の優勝に輝くヘテの金應龍（キム・ウンリョン）監督（現三星社長）が、万年準優勝チームの三星から「優勝請負」を受けた初年だった。	那一年是带领海泰队夺得9届韩国系列赛冠军的主教练金应龙（现三星总经理）接手万年亚军球队——三星队的邀请成为三星队主教练的第一年。
観客席では数百人のサポーターが、金ミョンス前木浦女子商業高校監督が舵を取る道路公社を応援したが、チームの敗北で残念さを残した。	当天，在观众席上，数百名观众支持了由前木浦女子商业学校教练金明洙执教的道路公社队，但因失利而深感遗憾。
今日の試合は明日になれば完全に忘れてさらに頑張りたい」と話した。	一到明天就会完全忘记今天的比赛，今后将更加努力。”
負けたチームの選手に最高評点を与えるのは極めて異例のこと。	给输球球队的选手打出最高分是非常一反常态的事情。
Ｂさんはオーサーコーチを指している。	文章中的B先生则是指奥泽。
それに高校野球の審判は	而且 在高中棒球里
特に、清溪川復元区間を往復する１０ｋｍ参加者たちは、記録よりは復活した清溪川の全てをゆっくり楽しみながら走り、完走した後、「清溪川がとても美しい」と口をそろえた。	尤其是往返于清溪川复原区间的10公里比赛的参赛者，并没有看重记录，而是慢慢欣赏着复原的清溪川的一切，在到达终点之后，他们都异口同声地表示：“清溪川真是太美了。”
うちの野球で戦えば ノープロブレム	只要用我们自己的风格去打就No problem
今季の韓国女子プロゴルフ（ＫＬＰＧＡ）ツアー序盤に人気を集めているパク・ミンジ（２３＝ＮＨ投資証券）が、来月２日に開幕するマッコール、モナパークオープンで今季６勝目に挑む。	正在成为2021赛季韩国女子职业高尔夫(KLPGA)巡回赛初期(上半赛季)“大势”的朴民智(23岁•NH投资证券•照片)将在下月2日开幕的麦考尔•莫纳公园公开赛上挑战本赛季第6个冠军。
優勝無理とかふざけやがって	嘲笑我们肯定赢不了
孫興民は、「今も寝る前にバーンリ戦のゴール映像をもう一度見たりしている。	他说：“还在睡觉之前会重新看伯恩利战进球的视频。
ボランティア活動は８６年のアジア大会と、８８年オリンピックが市民の参加を誘導する転換点になり、９４年から生活記録簿に生徒のボランティア活動時間を掲載するようにしているのも、ボランティア活動に弾みをつけている。	86年的亚运会和88年的奥运会成为了引导市民参与自愿服务的转折点。
トップランカーらは良い時間帯にティータイムが当てられるなど各種の特典を受けるほか、ツアー選手権と賞金総額が５００万ドルもかかったワールドゴルフ・チャンピオンシップシリーズなど「ドル箱大会」にかかさず出場できるため、賞金獲得が今年より楽になる。	种子选手们在最佳时间段被安排喝茶时间等享受各种特惠政策，再加上不用费力就能参加巡回冠军赛和总奖金达500万美元的世界冠军循环赛等“挣钱大会”，所以明年比今年更易于获得奖金。
